model,column,file,status,dataset,field_path,match_mode,old_description,new_description
stg_communications_feedbacks,return_product_orders_date,models/staging/communications/stg_communications_feedbacks.yml,updated,communications_feedbacks,returnProductOrdersDate,dataset_plus_unique_field_name,Автоматически распарсенное поле `returnProductOrdersDate` из JSON dataset `communications_feedbacks`. Предложенный SQL-тип: timestamptz. JSON-типы в профиле: string.,Date and time when a response with status code 200 was received for the return request. JSON path: `returnProductOrdersDate`. Dataset: `communications_feedbacks`.
stg_communications_feedbacks,state,models/staging/communications/stg_communications_feedbacks.yml,updated,communications_feedbacks,state,dataset_plus_unique_field_name,Автоматически распарсенное поле `state` из JSON dataset `communications_feedbacks`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,"Question status:   - `none` — question rejected by seller (this question doesn't appear on the buyer portal)   - `wbRu` — answer provided, the question is displayed on the buyers site   - `suppliersPortalSynch` - new question JSON path: `state`. Dataset: `communications_feedbacks`."
stg_communications_feedbacks,subject_id,models/staging/communications/stg_communications_feedbacks.yml,updated,communications_feedbacks,subjectId,dataset_plus_unique_field_name,Автоматически распарсенное поле `subjectId` из JSON dataset `communications_feedbacks`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Subcategory ID JSON path: `subjectId`. Dataset: `communications_feedbacks`.
stg_communications_feedbacks,subject_name,models/staging/communications/stg_communications_feedbacks.yml,updated,communications_feedbacks,subjectName,dataset_plus_unique_field_name,Автоматически распарсенное поле `subjectName` из JSON dataset `communications_feedbacks`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,Subcategory name JSON path: `subjectName`. Dataset: `communications_feedbacks`.
stg_communications_feedbacks,supplier_feedback_valuation,models/staging/communications/stg_communications_feedbacks.yml,updated,communications_feedbacks,supplierFeedbackValuation,dataset_plus_unique_field_name,Автоматически распарсенное поле `supplierFeedbackValuation` из JSON dataset `communications_feedbacks`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Feedback rating left by the seller JSON path: `supplierFeedbackValuation`. Dataset: `communications_feedbacks`.
stg_communications_feedbacks,supplier_product_valuation,models/staging/communications/stg_communications_feedbacks.yml,updated,communications_feedbacks,supplierProductValuation,dataset_plus_unique_field_name,Автоматически распарсенное поле `supplierProductValuation` из JSON dataset `communications_feedbacks`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Item rating left by the seller JSON path: `supplierProductValuation`. Dataset: `communications_feedbacks`.
stg_communications_feedbacks,text,models/staging/communications/stg_communications_feedbacks.yml,updated,communications_feedbacks,text,dataset_plus_unique_field_name,Автоматически распарсенное поле `text` из JSON dataset `communications_feedbacks`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,question text JSON path: `text`. Dataset: `communications_feedbacks`.
stg_communications_feedbacks,user_name,models/staging/communications/stg_communications_feedbacks.yml,updated,communications_feedbacks,userName,dataset_plus_unique_field_name,Автоматически распарсенное поле `userName` из JSON dataset `communications_feedbacks`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,Name of the feedback author JSON path: `userName`. Dataset: `communications_feedbacks`.
stg_communications_feedbacks,video_duration_sec,models/staging/communications/stg_communications_feedbacks.yml,updated,communications_feedbacks,video.durationSec,dataset_plus_unique_field_name,Автоматически распарсенное поле `video.durationSec` из JSON dataset `communications_feedbacks`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Video duration JSON path: `video.durationSec`. Dataset: `communications_feedbacks`.
stg_communications_feedbacks,video_link,models/staging/communications/stg_communications_feedbacks.yml,updated,communications_feedbacks,video.link,dataset_plus_unique_field_name,Автоматически распарсенное поле `video.link` из JSON dataset `communications_feedbacks`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,Link to the playlist video file (available through hls protocol) JSON path: `video.link`. Dataset: `communications_feedbacks`.
stg_communications_feedbacks,video_preview_image,models/staging/communications/stg_communications_feedbacks.yml,updated,communications_feedbacks,video.previewImage,dataset_plus_unique_field_name,Автоматически распарсенное поле `video.previewImage` из JSON dataset `communications_feedbacks`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,Video preview image link JSON path: `video.previewImage`. Dataset: `communications_feedbacks`.
stg_communications_feedbacks,was_viewed,models/staging/communications/stg_communications_feedbacks.yml,updated,communications_feedbacks,wasViewed,dataset_plus_unique_field_name,Автоматически распарсенное поле `wasViewed` из JSON dataset `communications_feedbacks`. Предложенный SQL-тип: boolean. JSON-типы в профиле: boolean.,If the question was viewed JSON path: `wasViewed`. Dataset: `communications_feedbacks`.
stg_fbw_supplies,raw_payload_id,models/staging/fbw/stg_fbw_supplies.yml,skipped_not_generated_description,,,,Технический lineage. ID строки из landing.raw_payloads.,
stg_fbw_supplies,record_index,models/staging/fbw/stg_fbw_supplies.yml,skipped_not_generated_description,,,,Порядковый номер записи внутри главного массива исходного JSON. Нумерация начинается с 1.,
stg_fbw_supplies,source_system,models/staging/fbw/stg_fbw_supplies.yml,skipped_not_generated_description,,,,Система-источник данных.,
stg_fbw_supplies,dataset_name,models/staging/fbw/stg_fbw_supplies.yml,skipped_not_generated_description,,,,Имя исходного dataset/endpoint mock API.,
stg_fbw_supplies,source_file,models/staging/fbw/stg_fbw_supplies.yml,skipped_not_generated_description,,,,Имя исходного JSON-файла.,
stg_fbw_supplies,source_url,models/staging/fbw/stg_fbw_supplies.yml,skipped_not_generated_description,,,,URL исходного JSON-файла.,
stg_fbw_supplies,file_hash,models/staging/fbw/stg_fbw_supplies.yml,skipped_not_generated_description,,,,Хэш исходного файла.,
stg_fbw_supplies,loaded_at,models/staging/fbw/stg_fbw_supplies.yml,skipped_not_generated_description,,,,Время загрузки raw payload в PostgreSQL.,
stg_fbw_supplies,raw_record,models/staging/fbw/stg_fbw_supplies.yml,skipped_not_generated_description,,,,Исходный JSON-объект одной записи без потери структуры.,
stg_fbw_supplies,box_type_id,models/staging/fbw/stg_fbw_supplies.yml,updated,fbw_supplies,boxTypeID,dataset_plus_field_path,Автоматически распарсенное поле `boxTypeID` из JSON dataset `fbw_supplies`. Предложенный SQL-тип: text. JSON-типы в профиле: null.,Supply type ID:   - `0` — Without boxes (virtual supply)   - `1` and `2` — Boxes   - `5` — Monopallets   - `6` — Supersafe JSON path: `boxTypeID`. Dataset: `fbw_supplies`.
stg_fbw_supplies,create_date,models/staging/fbw/stg_fbw_supplies.yml,updated,fbw_supplies,createDate,dataset_plus_field_path,Автоматически распарсенное поле `createDate` из JSON dataset `fbw_supplies`. Предложенный SQL-тип: timestamptz. JSON-типы в профиле: string.,Date and time the supply was created JSON path: `createDate`. Dataset: `fbw_supplies`.
stg_fbw_supplies,fact_date,models/staging/fbw/stg_fbw_supplies.yml,updated,fbw_supplies,factDate,dataset_plus_field_path,Автоматически распарсенное поле `factDate` из JSON dataset `fbw_supplies`. Предложенный SQL-тип: timestamptz. JSON-типы в профиле: string.,Actual unloading date JSON path: `factDate`. Dataset: `fbw_supplies`.
stg_fbw_supplies,is_box_on_pallet,models/staging/fbw/stg_fbw_supplies.yml,updated,fbw_supplies,isBoxOnPallet,dataset_plus_field_path,Автоматически распарсенное поле `isBoxOnPallet` из JSON dataset `fbw_supplies`. Предложенный SQL-тип: boolean. JSON-типы в профиле: boolean.,"**Pallet with Single Items** — supply type:   - `true` — yes   - `false` — no    The field is returned only when `""boxTypeID"": 2` JSON path: `isBoxOnPallet`. Dataset: `fbw_supplies`."
stg_fbw_supplies,phone,models/staging/fbw/stg_fbw_supplies.yml,updated,fbw_supplies,phone,dataset_plus_field_path,Автоматически распарсенное поле `phone` из JSON dataset `fbw_supplies`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,Phone number of the user that created the supply JSON path: `phone`. Dataset: `fbw_supplies`.
stg_fbw_supplies,preorder_id,models/staging/fbw/stg_fbw_supplies.yml,updated,fbw_supplies,preorderID,dataset_plus_field_path,Автоматически распарсенное поле `preorderID` из JSON dataset `fbw_supplies`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Order ID (unplanned supply). Will be `0` for all virtual supplies JSON path: `preorderID`. Dataset: `fbw_supplies`.
stg_fbw_supplies,status_id,models/staging/fbw/stg_fbw_supplies.yml,updated,fbw_supplies,statusID,dataset_plus_field_path,Автоматически распарсенное поле `statusID` из JSON dataset `fbw_supplies`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Supply status ID: - `1` — Not planned - `2` — Planned - `3` — Unloading allowed - `4` — Accepting - `5` — Accepted - `6` — Unloaded at the gate JSON path: `statusID`. Dataset: `fbw_supplies`.
stg_fbw_supplies,supply_date,models/staging/fbw/stg_fbw_supplies.yml,updated,fbw_supplies,supplyDate,dataset_plus_field_path,Автоматически распарсенное поле `supplyDate` из JSON dataset `fbw_supplies`. Предложенный SQL-тип: timestamptz. JSON-типы в профиле: string.,Planned unloading date JSON path: `supplyDate`. Dataset: `fbw_supplies`.
stg_fbw_supplies,supply_id,models/staging/fbw/stg_fbw_supplies.yml,updated,fbw_supplies,supplyID,dataset_plus_field_path,Автоматически распарсенное поле `supplyID` из JSON dataset `fbw_supplies`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,"Supply ID. If `null`, it's an order, so use the value of the `preorderID` field JSON path: `supplyID`. Dataset: `fbw_supplies`."
stg_fbw_supplies,updated_date,models/staging/fbw/stg_fbw_supplies.yml,updated,fbw_supplies,updatedDate,dataset_plus_field_path,Автоматически распарсенное поле `updatedDate` из JSON dataset `fbw_supplies`. Предложенный SQL-тип: timestamptz. JSON-типы в профиле: string.,Date of the supply update JSON path: `updatedDate`. Dataset: `fbw_supplies`.
stg_finance_balance,raw_payload_id,models/staging/finance/stg_finance_balance.yml,skipped_not_generated_description,,,,Технический lineage. ID строки из landing.raw_payloads.,
stg_finance_balance,record_index,models/staging/finance/stg_finance_balance.yml,skipped_not_generated_description,,,,Порядковый номер записи внутри главного массива исходного JSON. Нумерация начинается с 1.,
stg_finance_balance,source_system,models/staging/finance/stg_finance_balance.yml,skipped_not_generated_description,,,,Система-источник данных.,
stg_finance_balance,dataset_name,models/staging/finance/stg_finance_balance.yml,skipped_not_generated_description,,,,Имя исходного dataset/endpoint mock API.,
stg_finance_balance,source_file,models/staging/finance/stg_finance_balance.yml,skipped_not_generated_description,,,,Имя исходного JSON-файла.,
stg_finance_balance,source_url,models/staging/finance/stg_finance_balance.yml,skipped_not_generated_description,,,,URL исходного JSON-файла.,
stg_finance_balance,file_hash,models/staging/finance/stg_finance_balance.yml,skipped_not_generated_description,,,,Хэш исходного файла.,
stg_finance_balance,loaded_at,models/staging/finance/stg_finance_balance.yml,skipped_not_generated_description,,,,Время загрузки raw payload в PostgreSQL.,
stg_finance_balance,raw_record,models/staging/finance/stg_finance_balance.yml,skipped_not_generated_description,,,,Исходный JSON-объект одной записи без потери структуры.,
stg_finance_balance,currency,models/staging/finance/stg_finance_balance.yml,updated,finance_balance,currency,dataset_plus_field_path,Автоматически распарсенное поле `currency` из JSON dataset `finance_balance`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,Currency JSON path: `currency`. Dataset: `finance_balance`.
stg_finance_balance,current,models/staging/finance/stg_finance_balance.yml,updated,finance_balance,current,dataset_plus_field_path,Автоматически распарсенное поле `current` из JSON dataset `finance_balance`. Предложенный SQL-тип: numeric. JSON-типы в профиле: number.,Current seller balance JSON path: `current`. Dataset: `finance_balance`.
stg_finance_balance,for_withdraw,models/staging/finance/stg_finance_balance.yml,updated,finance_balance,for_withdraw,dataset_plus_field_path,Автоматически распарсенное поле `for_withdraw` из JSON dataset `finance_balance`. Предложенный SQL-тип: numeric. JSON-типы в профиле: number.,The money that can be withdrawn now JSON path: `for_withdraw`. Dataset: `finance_balance`.
stg_finance_sales_reports,raw_payload_id,models/staging/finance/stg_finance_sales_reports.yml,skipped_not_generated_description,,,,Технический lineage. ID строки из landing.raw_payloads.,
stg_finance_sales_reports,record_index,models/staging/finance/stg_finance_sales_reports.yml,skipped_not_generated_description,,,,Порядковый номер записи внутри главного массива исходного JSON. Нумерация начинается с 1.,
stg_finance_sales_reports,source_system,models/staging/finance/stg_finance_sales_reports.yml,skipped_not_generated_description,,,,Система-источник данных.,
stg_finance_sales_reports,dataset_name,models/staging/finance/stg_finance_sales_reports.yml,skipped_not_generated_description,,,,Имя исходного dataset/endpoint mock API.,
stg_finance_sales_reports,source_file,models/staging/finance/stg_finance_sales_reports.yml,skipped_not_generated_description,,,,Имя исходного JSON-файла.,
stg_finance_sales_reports,source_url,models/staging/finance/stg_finance_sales_reports.yml,skipped_not_generated_description,,,,URL исходного JSON-файла.,
stg_finance_sales_reports,file_hash,models/staging/finance/stg_finance_sales_reports.yml,skipped_not_generated_description,,,,Хэш исходного файла.,
stg_finance_sales_reports,loaded_at,models/staging/finance/stg_finance_sales_reports.yml,skipped_not_generated_description,,,,Время загрузки raw payload в PostgreSQL.,
stg_finance_sales_reports,raw_record,models/staging/finance/stg_finance_sales_reports.yml,skipped_not_generated_description,,,,Исходный JSON-объект одной записи без потери структуры.,
stg_finance_sales_reports,additional_payment_sum,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,additionalPaymentSum,dataset_plus_field_path,Автоматически распарсенное поле `additionalPaymentSum` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,WB fee adjustment JSON path: `additionalPaymentSum`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,article,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,article,dataset_plus_field_path,Автоматически распарсенное поле `article` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,Артикул продавца JSON path: `article`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,avg_sale_percent,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,avgSalePercent,dataset_plus_field_path,Автоматически распарсенное поле `avgSalePercent` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: numeric. JSON-типы в профиле: number.,Agreed discount (%) JSON path: `avgSalePercent`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,bank_payment_sum,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,bankPaymentSum,dataset_plus_field_path,Автоматически распарсенное поле `bankPaymentSum` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,Total JSON path: `bankPaymentSum`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,barcode,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,barcode,dataset_plus_field_path,Автоматически распарсенное поле `barcode` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: bigint. JSON-типы в профиле: string.,Barcode JSON path: `barcode`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,cashback_amount_sum,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,cashbackAmountSum,dataset_plus_field_path,Автоматически распарсенное поле `cashbackAmountSum` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,Amount deducted for Loyalty Program rewards JSON path: `cashbackAmountSum`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,cashback_commission_change_sum,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,cashbackCommissionChangeSum,dataset_plus_field_path,Автоматически распарсенное поле `cashbackCommissionChangeSum` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,Loyalty Program participation cost JSON path: `cashbackCommissionChangeSum`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,cashback_discount_sum,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,cashbackDiscountSum,dataset_plus_field_path,Автоматически распарсенное поле `cashbackDiscountSum` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,Loyalty Program discount compensation JSON path: `cashbackDiscountSum`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,chrt_id,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,chrtId,dataset_plus_field_path,Автоматически распарсенное поле `chrtId` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Size ID JSON path: `chrtId`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,converted_currency_code,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,convertedCurrencyCode,dataset_plus_field_path,Автоматически распарсенное поле `convertedCurrencyCode` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Код валюты страны продавца JSON path: `convertedCurrencyCode`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,converted_final_price,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,convertedFinalPrice,dataset_plus_field_path,Автоматически распарсенное поле `convertedFinalPrice` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,"Сумма к оплате покупателем в валюте страны продавца с учетом всех скидок, умноженная на 100. Предоставляется в информационных целях JSON path: `convertedFinalPrice`. Dataset: `finance_sales_reports`."
stg_finance_sales_reports,converted_price,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,convertedPrice,dataset_plus_field_path,Автоматически распарсенное поле `convertedPrice` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,"Цена в валюте страны продавца с учетом всех скидок, кроме скидки по WB Кошельку, умноженная на 100 JSON path: `convertedPrice`. Dataset: `finance_sales_reports`."
stg_finance_sales_reports,create_date,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,createDate,dataset_plus_field_path,Автоматически распарсенное поле `createDate` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: timestamptz. JSON-типы в профиле: string.,Report date JSON path: `createDate`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,created_at,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,createdAt,dataset_plus_field_path,Автоматически распарсенное поле `createdAt` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: timestamptz. JSON-типы в профиле: string.,Creation date and time JSON path: `createdAt`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,currency,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,currency,dataset_plus_field_path,Автоматически распарсенное поле `currency` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,Currency JSON path: `currency`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,currency_code,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,currencyCode,dataset_plus_field_path,Автоматически распарсенное поле `currencyCode` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Код валюты продажи JSON path: `currencyCode`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,date_from,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,dateFrom,dataset_plus_field_path,Автоматически распарсенное поле `dateFrom` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: timestamptz. JSON-типы в профиле: string.,Report start date.<br>Date in the [RFC3339](https://datatracker.ietf.org/doc/html/rfc3339) format. You may send date or date with time. Time could be specified in seconds or milliseconds.<br> The time stands in Moscow time zone `UTC+3`.<br>Examples:   - `2025-06-20`   - `2025-06-20T23:59:59`   - `2025-06-20T00:00:00.12345`   - `2025-06-25T00:00:00` JSON path: `dateFrom`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,date_to,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,dateTo,dataset_plus_field_path,Автоматически распарсенное поле `dateTo` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: timestamptz. JSON-типы в профиле: string.,Report end date.<br>Date in the [RFC3339](https://datatracker.ietf.org/doc/html/rfc3339) format. You may send date or date with time. Time could be specified in seconds or milliseconds.<br> The time stands in Moscow time zone `UTC+3`.<br>Examples:   - `2025-06-20`   - `2025-06-20T23:59:59`   - `2025-06-20T00:00:00.12345`   - `2025-06-20T00:00:00` JSON path: `dateTo`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,deduction_sum,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,deductionSum,dataset_plus_field_path,Автоматически распарсенное поле `deductionSum` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,Other deductions and payments JSON path: `deductionSum`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,delivery_service_sum,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,deliveryServiceSum,dataset_plus_field_path,Автоматически распарсенное поле `deliveryServiceSum` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,Logistics cost JSON path: `deliveryServiceSum`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,final_price,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,finalPrice,dataset_plus_field_path,Автоматически распарсенное поле `finalPrice` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,"Сумма к оплате покупателем в валюте продажи с учетом всех скидок, умноженная на 100. Код валюты продажи указан в поле `currencyCode`. Предоставляется в информационных целях JSON path: `finalPrice`. Dataset: `finance_sales_reports`."
stg_finance_sales_reports,for_pay_sum,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,forPaySum,dataset_plus_field_path,Автоматически распарсенное поле `forPaySum` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,Net revenue JSON path: `forPaySum`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,id,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,id,dataset_plus_field_path,Автоматически распарсенное поле `id` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,News ID JSON path: `id`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,nm_id,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,nmId,dataset_plus_field_path,Автоматически распарсенное поле `nmId` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,WB item number JSON path: `nmId`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,office_id,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,officeId,dataset_plus_field_path,Автоматически распарсенное поле `officeId` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Office ID JSON path: `officeId`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,operation_date,models/staging/finance/stg_finance_sales_reports.yml,no_safe_match,finance_sales_reports,operationDate,,Автоматически распарсенное поле `operationDate` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: timestamptz. JSON-типы в профиле: string.,
stg_finance_sales_reports,order_id,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,orderId,dataset_plus_field_path,Автоматически распарсенное поле `orderId` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Assembly order ID JSON path: `orderId`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,order_uid,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,orderUid,dataset_plus_field_path,Автоматически распарсенное поле `orderUid` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,Cart ID.<br>Orders in the same buyer's cart will have the same `orderUid` JSON path: `orderUid`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,paid_acceptance_sum,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,paidAcceptanceSum,dataset_plus_field_path,Автоматически распарсенное поле `paidAcceptanceSum` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,Acceptance cost JSON path: `paidAcceptanceSum`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,paid_storage_sum,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,paidStorageSum,dataset_plus_field_path,Автоматически распарсенное поле `paidStorageSum` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,Storage cost JSON path: `paidStorageSum`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,payment_schedule,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,paymentSchedule,dataset_plus_field_path,Автоматически распарсенное поле `paymentSchedule` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,One-time payment period change JSON path: `paymentSchedule`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,penalty_sum,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,penaltySum,dataset_plus_field_path,Автоматически распарсенное поле `penaltySum` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,Total penalties JSON path: `penaltySum`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,price,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,price,dataset_plus_field_path,Автоматически распарсенное поле `price` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,"Price, ₽<br> Specified when adding the size JSON path: `price`. Dataset: `finance_sales_reports`."
stg_finance_sales_reports,report_id,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,reportId,dataset_plus_field_path,Автоматически распарсенное поле `reportId` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Report ID JSON path: `reportId`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,report_type,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,reportType,dataset_plus_field_path,Автоматически распарсенное поле `reportType` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Report type:   - `1` — general   - `2` — by purchase   - `3` — by purchase for Georgia JSON path: `reportType`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,retail_amount_sum,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,retailAmountSum,dataset_plus_field_path,Автоматически распарсенное поле `retailAmountSum` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,Sales JSON path: `retailAmountSum`. Dataset: `finance_sales_reports`.
stg_finance_sales_reports,rid,models/staging/finance/stg_finance_sales_reports.yml,updated,finance_sales_reports,rid,dataset_plus_field_path,Автоматически распарсенное поле `rid` из JSON dataset `finance_sales_reports`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,Уникальный ID заказа. <br> Примечание: `rid` — это `srid` в ответах методов:   - [Заявки покупателей на возврат](./user-communication#tag/Vozvraty-pokupatelyami/paths/~1api~1v1~1claims/get)   - [Заказы](./reports#tag/Osnovnye-otchyoty/paths/~1api~1v1~1supplier~1orders/get)   - [Продажи](./reports#tag/Osnovnye-otchyoty/paths/~1api~1v1~1supplier~1sales/get)   - [Отчёт о возвратах и перемещении товаров](./reports#tag/Otchyot-o-vozvratah-i-peremeshenii-tovarov)   - [Детализации к отчётам реализации по ID отчётов](./financial-reports-and-accounting#tag/Finansovye-otchyoty/operation/postV1SalesReportsDetailedReportId)   - [Детализации к отчётам реализации за период](./financial-reports-and-accounting#tag/Finansovye-otchyoty/operation/postV1SalesReportsDetailed)   - [Детализации к отчётам об издержках на приём платежей по ID отчётов](./financial-reports-and-accounting#tag/Finansovye-otchyoty/operation/postV1AcquiringDetailedReportId)   - [Детализации к отчётам об издержках на приём платежей за период](./financial-reports-and-accounting#tag/Finansovye-otchyoty/operation/postV1AcquiringDetailed) JSON path: `rid`. Dataset: `finance_sales_reports`.
